location,target_end_date,observed,trend
EE,2021-07-10,1,Stable
ES,2021-07-10,92,Decreasing
FI,2021-07-10,2,Stable
FR,2021-07-10,149,Decreasing
GB,2021-07-10,270,Increasing
GR,2021-07-10,56,Decreasing
HR,2021-07-10,12,Decreasing
HU,2021-07-10,12,Decreasing
IE,2021-07-10,6,Decreasing
IS,2021-07-10,0,Stable
IT,2021-07-10,131,Decreasing
LI,2021-07-10,0,Stable
LT,2021-07-10,8,Decreasing
LU,2021-07-10,1,Increasing
LV,2021-07-10,10,Decreasing
MT,2021-07-10,0,Decreasing
NL,2021-07-10,9,Decreasing
NO,2021-07-10,2,Increasing
PL,2021-07-10,76,Decreasing
PT,2021-07-10,36,Increasing
RO,2021-07-10,291,Decreasing
SE,2021-07-10,12,Increasing
SI,2021-07-10,4,Decreasing
SK,2021-07-10,6,Decreasing
AT,2021-07-17,12,Decreasing
BE,2021-07-17,11,Decreasing
BG,2021-07-17,29,Decreasing
CH,2021-07-17,4,Decreasing
CY,2021-07-17,4,Increasing
CZ,2021-07-17,5,Decreasing
DE,2021-07-17,147,Decreasing
DK,2021-07-17,3,Increasing
EE,2021-07-17,1,Decreasing
ES,2021-07-17,93,Decreasing
FI,2021-07-17,5,Increasing
FR,2021-07-17,123,Decreasing
GB,2021-07-17,345,Increasing
GR,2021-07-17,53,Decreasing
HR,2021-07-17,9,Decreasing
HU,2021-07-17,11,Decreasing
IE,2021-07-17,12,Increasing
IS,2021-07-17,0,Stable
IT,2021-07-17,96,Decreasing
LI,2021-07-17,0,Stable
LT,2021-07-17,6,Decreasing
LU,2021-07-17,1,Increasing
LV,2021-07-17,7,Decreasing
MT,2021-07-17,0,Stable
NL,2021-07-17,10,Decreasing
NO,2021-07-17,0,Decreasing
PL,2021-07-17,53,Decreasing
PT,2021-07-17,51,Increasing
RO,2021-07-17,36,Decreasing
SE,2021-07-17,3,Decreasing
SI,2021-07-17,2,Decreasing
SK,2021-07-17,5,Decreasing
AT,2021-07-24,11,Decreasing
BE,2021-07-24,11,Decreasing
BG,2021-07-24,24,Decreasing
CH,2021-07-24,3,Increasing
CY,2021-07-24,14,Increasing
CZ,2021-07-24,21,Increasing
DE,2021-07-24,155,Decreasing
DK,2021-07-24,0,Decreasing
EE,2021-07-24,0,Stable
ES,2021-07-24,125,Stable
FI,2021-07-24,4,Increasing
FR,2021-07-24,125,Decreasing
GB,2021-07-24,528,Increasing
GR,2021-07-24,50,Decreasing
HR,2021-07-24,9,Decreasing
HU,2021-07-24,5,Decreasing
IE,2021-07-24,8,Decreasing
IS,2021-07-24,0,Stable
IT,2021-07-24,78,Decreasing
LI,2021-07-24,0,Stable
LT,2021-07-24,2,Decreasing
LU,2021-07-24,1,Increasing
LV,2021-07-24,7,Decreasing
MT,2021-07-24,1,Increasing
NL,2021-07-24,21,Increasing
NO,2021-07-24,3,Increasing
PL,2021-07-24,29,Decreasing
PT,2021-07-24,85,Increasing
RO,2021-07-24,15,Decreasing
SE,2021-07-24,5,Decreasing
SI,2021-07-24,2,Increasing
SK,2021-07-24,10,Increasing
AT,2021-07-31,14,Decreasing
BE,2021-07-31,21,Increasing
BG,2021-07-31,20,Decreasing
CH,2021-07-31,12,Increasing
CY,2021-07-31,21,Increasing
CZ,2021-07-31,16,Decreasing
DE,2021-07-31,145,Decreasing
DK,2021-07-31,7,Increasing
EE,2021-07-31,1,Stable
ES,2021-07-31,265,Increasing
FI,2021-07-31,10,Increasing
FR,2021-07-31,229,Increasing
GB,2021-07-31,598,Increasing
GR,2021-07-31,75,Increasing
HR,2021-07-31,14,Increasing
HU,2021-07-31,6,Decreasing
IE,2021-07-31,9,Increasing
IS,2021-07-31,0,Stable
IT,2021-07-31,121,Stable
LI,2021-07-31,0,Stable
LT,2021-07-31,4,Decreasing
LU,2021-07-31,1,Stable
LV,2021-07-31,6,Decreasing
MT,2021-07-31,2,Increasing
NL,2021-07-31,31,Increasing
NO,2021-07-31,0,Decreasing
PL,2021-07-31,20,Decreasing
PT,2021-07-31,77,Increasing
RO,2021-07-31,14,Decreasing
SE,2021-07-31,4,Decreasing
SI,2021-07-31,2,Decreasing
SK,2021-07-31,6,Stable
AT,2021-08-07,23,Increasing
BE,2021-08-07,27,Increasing
BG,2021-08-07,39,Increasing
CH,2021-08-07,4,Stable
CY,2021-08-07,19,Increasing
CZ,2021-08-07,NA,NA
DE,2021-08-07,117,Decreasing
DK,2021-08-07,3,Stable
EE,2021-08-07,5,Increasing
ES,2021-08-07,520,Increasing
FI,2021-08-07,14,Increasing
FR,2021-08-07,253,Increasing
GB,2021-08-07,666,Increasing
GR,2021-08-07,93,Increasing
HR,2021-08-07,12,Increasing
HU,2021-08-07,7,Decreasing
IE,2021-08-07,9,Decreasing
IS,2021-08-07,0,Stable
IT,2021-08-07,146,Increasing
LI,2021-08-07,0,Stable
LT,2021-08-07,10,Increasing
LU,2021-08-07,2,Increasing
LV,2021-08-07,3,Decreasing
MT,2021-08-07,1,Increasing
NL,2021-08-07,40,Increasing
NO,2021-08-07,5,Increasing
PL,2021-08-07,24,Decreasing
PT,2021-08-07,96,Increasing
RO,2021-08-07,32,Decreasing
SE,2021-08-07,2,Decreasing
SI,2021-08-07,2,Stable
SK,2021-08-07,1,Decreasing
AT,2021-08-14,13,Stable
BE,2021-08-14,19,Increasing
BG,2021-08-14,87,Increasing
CH,2021-08-14,13,Increasing
CY,2021-08-14,22,Increasing
CZ,2021-08-14,10,NA
DE,2021-08-14,99,Decreasing
DK,2021-08-14,7,Increasing
EE,2021-08-14,2,Increasing
ES,2021-08-14,464,Increasing
FI,2021-08-14,10,Increasing
FR,2021-08-14,398,Increasing
GB,2021-08-14,650,Increasing
GR,2021-08-14,148,Increasing
HR,2021-08-14,11,Increasing
HU,2021-08-14,5,Stable
IE,2021-08-14,15,Increasing
IS,2021-08-14,0,Stable
IT,2021-08-14,204,Increasing
LI,2021-08-14,0,Stable
LT,2021-08-14,23,Increasing
LU,2021-08-14,4,Increasing
LV,2021-08-14,2,Decreasing
MT,2021-08-14,6,Increasing
NL,2021-08-14,39,Increasing
NO,2021-08-14,4,Increasing
PL,2021-08-14,14,Decreasing
PT,2021-08-14,92,Stable
RO,2021-08-14,29,Increasing
SE,2021-08-14,1,Decreasing
SI,2021-08-14,2,Stable
SK,2021-08-14,3,Decreasing
AT,2021-08-21,14,Stable
BE,2021-08-21,33,Increasing
BG,2021-08-21,128,Increasing
CH,2021-08-21,28,Increasing
CY,2021-08-21,22,Stable
CZ,2021-08-21,11,NA
DE,2021-08-21,103,Decreasing
DK,2021-08-21,5,Decreasing
EE,2021-08-21,2,Increasing
ES,2021-08-21,666,Increasing
FI,2021-08-21,9,Stable
FR,2021-08-21,563,Increasing
GB,2021-08-21,753,Increasing
GR,2021-08-21,145,Increasing
HR,2021-08-21,16,Increasing
HU,2021-08-21,8,Increasing
IE,2021-08-21,15,Increasing
IS,2021-08-21,0,Stable
IT,2021-08-21,315,Increasing
LI,2021-08-21,0,Stable
LT,2021-08-21,34,Increasing
LU,2021-08-21,2,Increasing
LV,2021-08-21,7,Increasing
MT,2021-08-21,6,Increasing
NL,2021-08-21,41,Increasing
NO,2021-08-21,3,Increasing
PL,2021-08-21,17,Decreasing
PT,2021-08-21,81,Stable
RO,2021-08-21,61,Increasing
SE,2021-08-21,10,Increasing
SI,2021-08-21,5,Increasing
SK,2021-08-21,3,Decreasing
AT,2021-08-28,24,Stable
BE,2021-08-28,40,Increasing
BG,2021-08-28,238,Increasing
CH,2021-08-28,40,Increasing
CY,2021-08-28,22,Stable
CZ,2021-08-28,17,NA
DE,2021-08-28,140,Increasing
DK,2021-08-28,13,Increasing
EE,2021-08-28,6,Increasing
ES,2021-08-28,864,Increasing
FI,2021-08-28,12,Decreasing
FR,2021-08-28,534,Increasing
GB,2021-08-28,873,Increasing
GR,2021-08-28,248,Increasing
HR,2021-08-28,26,Increasing
HU,2021-08-28,11,Increasing
IE,2021-08-28,18,Increasing
IS,2021-08-28,2,Increasing
IT,2021-08-28,328,Increasing
LI,2021-08-28,0,Stable
LT,2021-08-28,51,Increasing
LU,2021-08-28,0,Decreasing
LV,2021-08-28,5,Increasing
MT,2021-08-28,4,Increasing
NL,2021-08-28,47,Increasing
NO,2021-08-28,3,Decreasing
PL,2021-08-28,24,Stable
PT,2021-08-28,81,Decreasing
RO,2021-08-28,106,Increasing
SE,2021-08-28,17,Increasing
SI,2021-08-28,10,Increasing
SK,2021-08-28,1,Stable
AT,2021-09-04,37,Increasing
BE,2021-09-04,37,Increasing
BG,2021-09-04,378,Increasing
CH,2021-09-04,42,Increasing
CY,2021-09-04,16,Decreasing
CZ,2021-09-04,5,Decreasing
DE,2021-09-04,205,Increasing
DK,2021-09-04,13,Increasing
EE,2021-09-04,10,Increasing
ES,2021-09-04,795,Increasing
FI,2021-09-04,13,Increasing
FR,2021-09-04,521,Increasing
GB,2021-09-04,936,Increasing
GR,2021-09-04,244,Increasing
HR,2021-09-04,38,Increasing
HU,2021-09-04,4,Stable
IE,2021-09-04,20,Increasing
IS,2021-09-04,1,Increasing
IT,2021-09-04,410,Increasing
LI,2021-09-04,0,Stable
LT,2021-09-04,73,Increasing
LU,2021-09-04,0,Decreasing
LV,2021-09-04,11,Increasing
MT,2021-09-04,2,Decreasing
NL,2021-09-04,41,Stable
NO,2021-09-04,8,Increasing
PL,2021-09-04,39,Increasing
PT,2021-09-04,74,Decreasing
RO,2021-09-04,169,Increasing
SE,2021-09-04,7,Increasing
SI,2021-09-04,7,Increasing
SK,2021-09-04,1,Decreasing
AT,2021-09-11,54,Increasing
BE,2021-09-11,57,Increasing
BG,2021-09-11,386,Increasing
CH,2021-09-11,31,Stable
CY,2021-09-11,15,Decreasing
CZ,2021-09-11,7,Decreasing
DE,2021-09-11,252,Increasing
DK,2021-09-11,21,Increasing
EE,2021-09-11,13,Increasing
ES,2021-09-11,495,Decreasing
FI,2021-09-11,12,Increasing
FR,2021-09-11,490,Stable
GB,2021-09-11,1105,Increasing
GR,2021-09-11,298,Increasing
HR,2021-09-11,65,Increasing
HU,2021-09-11,25,Increasing
IE,2021-09-11,43,Increasing
IS,2021-09-11,0,Stable
IT,2021-09-11,419,Increasing
LI,2021-09-11,0,Stable
LT,2021-09-11,68,Increasing
LU,2021-09-11,4,Increasing
LV,2021-09-11,23,Increasing
MT,2021-09-11,5,Decreasing
NL,2021-09-11,33,Decreasing
NO,2021-09-11,5,Increasing
PL,2021-09-11,46,Increasing
PT,2021-09-11,68,Decreasing
RO,2021-09-11,283,Increasing
SE,2021-09-11,11,Stable
SI,2021-09-11,14,Increasing
SK,2021-09-11,9,Increasing
AT,2021-09-18,68,Increasing
BE,2021-09-18,43,Stable
BG,2021-09-18,516,Increasing
CH,2021-09-18,48,Increasing
CY,2021-09-18,9,Decreasing
CZ,2021-09-18,16,Stable
DE,2021-09-18,304,Increasing
DK,2021-09-18,14,Stable
EE,2021-09-18,15,Increasing
ES,2021-09-18,493,Decreasing
FI,2021-09-18,12,Stable
FR,2021-09-18,350,Decreasing
GB,2021-09-18,1082,Increasing
GR,2021-09-18,292,Increasing
HR,2021-09-18,66,Increasing
HU,2021-09-18,37,Increasing
IE,2021-09-18,24,Increasing
IS,2021-09-18,0,Decreasing
IT,2021-09-18,399,Increasing
LI,2021-09-18,0,Stable
LT,2021-09-18,108,Increasing
LU,2021-09-18,0,Stable
LV,2021-09-18,33,Increasing
MT,2021-09-18,6,Increasing
NL,2021-09-18,43,Stable
NO,2021-09-18,14,Increasing
PL,2021-09-18,62,Increasing
PT,2021-09-18,49,Decreasing
RO,2021-09-18,495,Increasing
SE,2021-09-18,72,Increasing
SI,2021-09-18,25,Increasing
SK,2021-09-18,11,Increasing
AT,2021-09-25,79,Increasing
BE,2021-09-25,57,Increasing
BG,2021-09-25,464,Increasing
CH,2021-09-25,44,Stable
CY,2021-09-25,5,Decreasing
CZ,2021-09-25,23,Increasing
DE,2021-09-25,446,Increasing
DK,2021-09-25,15,Stable
EE,2021-09-25,18,Increasing
ES,2021-09-25,446,Decreasing
FI,2021-09-25,16,Increasing
FR,2021-09-25,297,Decreasing
GB,2021-09-25,1012,Stable
GR,2021-09-25,222,Stable
HR,2021-09-25,87,Increasing
HU,2021-09-25,28,Increasing
IE,2021-09-25,30,Increasing
IS,2021-09-25,0,Decreasing
IT,2021-09-25,369,Stable
LI,2021-09-25,0,Stable
LT,2021-09-25,123,Increasing
LU,2021-09-25,1,Increasing
LV,2021-09-25,42,Increasing
MT,2021-09-25,4,Increasing
NL,2021-09-25,38,Stable
NO,2021-09-25,9,Stable
PL,2021-09-25,84,Increasing
PT,2021-09-25,50,Decreasing
RO,2021-09-25,774,Increasing
SE,2021-09-25,46,Increasing
SI,2021-09-25,37,Increasing
SK,2021-09-25,27,Increasing
AT,2021-10-02,76,Increasing
BE,2021-10-02,58,Stable
BG,2021-10-02,546,Increasing
CH,2021-10-02,50,Increasing
CY,2021-10-02,2,Decreasing
CZ,2021-10-02,25,Increasing
DE,2021-10-02,408,Increasing
DK,2021-10-02,23,Stable
EE,2021-10-02,17,Increasing
ES,2021-10-02,234,Decreasing
FI,2021-10-02,23,Increasing
FR,2021-10-02,306,Decreasing
GB,2021-10-02,887,Decreasing
GR,2021-10-02,234,Decreasing
HR,2021-10-02,84,Increasing
HU,2021-10-02,48,Increasing
IE,2021-10-02,40,Stable
IS,2021-10-02,0,Stable
IT,2021-10-02,345,Decreasing
LI,2021-10-02,0,Stable
LT,2021-10-02,147,Increasing
LU,2021-10-02,0,Decreasing
LV,2021-10-02,49,Increasing
MT,2021-10-02,2,Decreasing
NL,2021-10-02,32,Stable
NO,2021-10-02,11,Increasing
PL,2021-10-02,118,Increasing
PT,2021-10-02,34,Decreasing
RO,2021-10-02,1164,Increasing
SE,2021-10-02,47,Increasing
SI,2021-10-02,38,Increasing
SK,2021-10-02,53,Increasing
AT,2021-10-09,78,Stable
BE,2021-10-09,63,Increasing
BG,2021-10-09,621,Increasing
CH,2021-10-09,27,Decreasing
CY,2021-10-09,6,Decreasing
CZ,2021-10-09,22,Increasing
DE,2021-10-09,402,Increasing
DK,2021-10-09,6,Decreasing
EE,2021-10-09,34,Increasing
ES,2021-10-09,315,Decreasing
FI,2021-10-09,32,Increasing
FR,2021-10-09,197,Decreasing
GB,2021-10-09,845,Decreasing
GR,2021-10-09,216,Decreasing
HR,2021-10-09,99,Increasing
HU,2021-10-09,76,Increasing
IE,2021-10-09,31,Increasing
IS,2021-10-09,0,Stable
IT,2021-10-09,276,Decreasing
LI,2021-10-09,0,Stable
LT,2021-10-09,168,Increasing
LU,2021-10-09,1,Increasing
LV,2021-10-09,63,Increasing
MT,2021-10-09,0,Decreasing
NL,2021-10-09,23,Decreasing
NO,2021-10-09,10,Decreasing
PL,2021-10-09,175,Increasing
PT,2021-10-09,48,Stable
RO,2021-10-09,1815,Increasing
SE,2021-10-09,37,Decreasing
SI,2021-10-09,38,Increasing
SK,2021-10-09,80,Increasing
AT,2021-10-16,83,Stable
BE,2021-10-16,72,Increasing
BG,2021-10-16,615,Increasing
CH,2021-10-16,37,Decreasing
CY,2021-10-16,4,Decreasing
CZ,2021-10-16,40,Increasing
DE,2021-10-16,413,Stable
DK,2021-10-16,11,Decreasing
EE,2021-10-16,28,Increasing
ES,2021-10-16,196,Decreasing
FI,2021-10-16,25,Increasing
FR,2021-10-16,171,Decreasing
GB,2021-10-16,979,Stable
GR,2021-10-16,243,Stable
HR,2021-10-16,114,Increasing
HU,2021-10-16,76,Increasing
IE,2021-10-16,26,Stable
IS,2021-10-16,0,Stable
IT,2021-10-16,243,Decreasing
LI,2021-10-16,2,Increasing
LT,2021-10-16,198,Increasing
LU,2021-10-16,3,Increasing
LV,2021-10-16,87,Increasing
MT,2021-10-16,0,Decreasing
NL,2021-10-16,38,Stable
NO,2021-10-16,13,Increasing
PL,2021-10-16,247,Increasing
PT,2021-10-16,54,Stable
RO,2021-10-16,2273,Increasing
SE,2021-10-16,51,Stable
SI,2021-10-16,28,Decreasing
SK,2021-10-16,87,Increasing
AT,2021-10-23,107,Increasing
BE,2021-10-23,99,Increasing
BG,2021-10-23,802,Increasing
CH,2021-10-23,24,Decreasing
CY,2021-10-23,7,Increasing
CZ,2021-10-23,69,Increasing
DE,2021-10-23,465,Stable
DK,2021-10-23,17,Decreasing
EE,2021-10-23,32,Increasing
ES,2021-10-23,158,Decreasing
FI,2021-10-23,24,Stable
FR,2021-10-23,171,Decreasing
GB,2021-10-23,1065,Increasing
GR,2021-10-23,250,Stable
HR,2021-10-23,133,Increasing
HU,2021-10-23,141,Increasing
IE,2021-10-23,63,Increasing
IS,2021-10-23,0,Stable
IT,2021-10-23,285,Decreasing
LI,2021-10-23,0,Stable
LT,2021-10-23,197,Increasing
LU,2021-10-23,3,Increasing
LV,2021-10-23,137,Increasing
MT,2021-10-23,0,Decreasing
NL,2021-10-23,71,Increasing
NO,2021-10-23,10,Stable
PL,2021-10-23,323,Increasing
PT,2021-10-23,41,Increasing
RO,2021-10-23,2808,Increasing
SE,2021-10-23,37,Decreasing
SI,2021-10-23,43,Stable
SK,2021-10-23,79,Increasing
AT,2021-10-30,141,Increasing
BE,2021-10-30,148,Increasing
BG,2021-10-30,885,Increasing
CH,2021-10-30,52,Increasing
CY,2021-10-30,6,Stable
CZ,2021-10-30,128,Increasing
DE,2021-10-30,615,Increasing
DK,2021-10-30,16,Increasing
EE,2021-10-30,62,Increasing
ES,2021-10-30,236,Decreasing
FI,2021-10-30,35,Stable
FR,2021-10-30,175,Stable
GB,2021-10-30,1221,Increasing
GR,2021-10-30,296,Increasing
HR,2021-10-30,188,Increasing
HU,2021-10-30,237,Increasing
IE,2021-10-30,67,Increasing
IS,2021-10-30,0,Stable
IT,2021-10-30,272,Stable
LI,2021-10-30,1,Increasing
LT,2021-10-30,236,Increasing
LU,2021-10-30,1,Stable
LV,2021-10-30,219,Increasing
MT,2021-10-30,2,Increasing
NL,2021-10-30,84,Increasing
NO,2021-10-30,6,Decreasing
PL,2021-10-30,556,Increasing
PT,2021-10-30,27,Decreasing
RO,2021-10-30,3034,Increasing
SE,2021-10-30,32,Stable
SI,2021-10-30,61,Increasing
SK,2021-10-30,123,Increasing
AT,2021-11-06,171,Increasing
BE,2021-11-06,137,Increasing
BG,2021-11-06,1087,Increasing
CH,2021-11-06,41,Stable
CY,2021-11-06,2,Decreasing
CZ,2021-11-06,249,Increasing
DE,2021-11-06,740,Increasing
DK,2021-11-06,22,Increasing
EE,2021-11-06,82,Increasing
ES,2021-11-06,136,Decreasing
FI,2021-11-06,50,Increasing
FR,2021-11-06,224,Increasing
GB,2021-11-06,1243,Increasing
GR,2021-11-06,349,Increasing
HR,2021-11-06,252,Increasing
HU,2021-11-06,455,Increasing
IE,2021-11-06,56,Increasing
IS,2021-11-06,1,Increasing
IT,2021-11-06,291,Increasing
LI,2021-11-06,0,Decreasing
LT,2021-11-06,250,Increasing
LU,2021-11-06,6,Increasing
LV,2021-11-06,235,Increasing
MT,2021-11-06,1,Increasing
NL,2021-11-06,156,Increasing
NO,2021-11-06,22,Increasing
PL,2021-11-06,743,Increasing
PT,2021-11-06,42,Decreasing
RO,2021-11-06,3158,Increasing
SE,2021-11-06,32,Decreasing
SI,2021-11-06,81,Increasing
SK,2021-11-06,187,Increasing
AT,2021-11-13,264,Increasing
BE,2021-11-13,190,Increasing
BG,2021-11-13,1186,Increasing
CH,2021-11-13,51,Increasing
CY,2021-11-13,10,Increasing
CZ,2021-11-13,446,Increasing
DE,2021-11-13,1043,Increasing
DK,2021-11-13,25,Increasing
EE,2021-11-13,70,Increasing
ES,2021-11-13,169,Stable
FI,2021-11-13,49,Increasing
FR,2021-11-13,201,Increasing
GB,2021-11-13,1105,Stable
GR,2021-11-13,443,Increasing
HR,2021-11-13,390,Increasing
HU,2021-11-13,683,Increasing
IE,2021-11-13,74,Increasing
IS,2021-11-13,0,Stable
IT,2021-11-13,374,Increasing
LI,2021-11-13,0,Stable
LT,2021-11-13,211,Stable
LU,2021-11-13,6,Increasing
LV,2021-11-13,262,Increasing
MT,2021-11-13,0,Stable
NL,2021-11-13,175,Increasing
NO,2021-11-13,28,Increasing
PL,2021-11-13,1088,Increasing
PT,2021-11-13,44,Stable
RO,2021-11-13,2354,Decreasing
SE,2021-11-13,25,Decreasing
SI,2021-11-13,100,Increasing
SK,2021-11-13,280,Increasing
AT,2021-11-20,379,Increasing
BE,2021-11-20,247,Increasing
BG,2021-11-20,989,Stable
CH,2021-11-20,57,Stable
CY,2021-11-20,3,Decreasing
CZ,2021-11-20,574,Increasing
DE,2021-11-20,1350,Increasing
DK,2021-11-20,47,Increasing
EE,2021-11-20,60,Stable
ES,2021-11-20,137,Decreasing
FI,2021-11-20,50,Increasing
FR,2021-11-20,310,Increasing
GB,2021-11-20,1014,Decreasing
GR,2021-11-20,551,Increasing
HR,2021-11-20,403,Increasing
HU,2021-11-20,913,Increasing
IE,2021-11-20,43,Decreasing
IS,2021-11-20,0,Stable
IT,2021-11-20,392,Increasing
LI,2021-11-20,0,Decreasing
LT,2021-11-20,208,Stable
LU,2021-11-20,7,Increasing
LV,2021-11-20,206,Stable
MT,2021-11-20,1,Decreasing
NL,2021-11-20,227,Increasing
NO,2021-11-20,49,Increasing
PL,2021-11-20,1960,Increasing
PT,2021-11-20,68,Increasing
RO,2021-11-20,2002,Decreasing
SE,2021-11-20,28,Stable
SI,2021-11-20,124,Increasing
SK,2021-11-20,333,Increasing
AT,2021-11-27,449,Increasing
BE,2021-11-27,272,Increasing
BG,2021-11-27,863,Decreasing
CH,2021-11-27,88,Increasing
CY,2021-11-27,1,Decreasing
CZ,2021-11-27,739,Increasing
DE,2021-11-27,1737,Increasing
DK,2021-11-27,56,Increasing
EE,2021-11-27,61,Decreasing
ES,2021-11-27,145,Stable
FI,2021-11-27,61,Increasing
FR,2021-11-27,431,Increasing
GB,2021-11-27,923,Decreasing
GR,2021-11-27,624,Increasing
HR,2021-11-27,452,Increasing
HU,2021-11-27,1086,Increasing
IE,2021-11-27,43,Decreasing
IS,2021-11-27,1,Stable
IT,2021-11-27,496,Increasing
LI,2021-11-27,0,Stable
LT,2021-11-27,171,Decreasing
LU,2021-11-27,4,Decreasing
LV,2021-11-27,190,Decreasing
MT,2021-11-27,5,Increasing
NL,2021-11-27,317,Increasing
NO,2021-11-27,51,Increasing
PL,2021-11-27,2205,Increasing
PT,2021-11-27,95,Increasing
RO,2021-11-27,1331,Decreasing
SE,2021-11-27,35,Stable
SI,2021-11-27,121,Increasing
SK,2021-11-27,410,Increasing
AT,2021-12-04,493,Increasing
BE,2021-12-04,327,Increasing
BG,2021-12-04,762,Decreasing
CH,2021-12-04,119,Increasing
CY,2021-12-04,10,Stable
CZ,2021-12-04,832,Increasing
DE,2021-12-04,2092,Increasing
DK,2021-12-04,76,Increasing
EE,2021-12-04,26,Decreasing
ES,2021-12-04,204,Increasing
FI,2021-12-04,56,Stable
FR,2021-12-04,616,Increasing
GB,2021-12-04,981,Stable
GR,2021-12-04,655,Increasing
HR,2021-12-04,455,Increasing
HU,2021-12-04,1256,Increasing
IE,2021-12-04,55,Decreasing
IS,2021-12-04,0,Stable
IT,2021-12-04,525,Increasing
LI,2021-12-04,1,Increasing
LT,2021-12-04,155,Decreasing
LU,2021-12-04,14,Increasing
LV,2021-12-04,131,Decreasing
MT,2021-12-04,0,Stable
NL,2021-12-04,370,Increasing
NO,2021-12-04,43,Increasing
PL,2021-12-04,2644,Increasing
PT,2021-12-04,109,Increasing
RO,2021-12-04,852,Decreasing
SE,2021-12-04,25,Stable
SI,2021-12-04,125,Increasing
SK,2021-12-04,543,Increasing
AT,2021-12-11,456,Increasing
BE,2021-12-11,337,Increasing
BG,2021-12-11,681,Decreasing
CH,2021-12-11,159,Increasing
CY,2021-12-11,7,Increasing
CZ,2021-12-11,801,Increasing
DE,2021-12-11,2428,Increasing
DK,2021-12-11,66,Increasing
EE,2021-12-11,33,Decreasing
ES,2021-12-11,222,Increasing
FI,2021-12-11,44,Stable
FR,2021-12-11,854,Increasing
GB,2021-12-11,888,Stable
GR,2021-12-11,641,Stable
HR,2021-12-11,424,Stable
HU,2021-12-11,1307,Increasing
IE,2021-12-11,81,Increasing
IS,2021-12-11,0,Stable
IT,2021-12-11,613,Increasing
LI,2021-12-11,5,Increasing
LT,2021-12-11,128,Decreasing
LU,2021-12-11,10,Increasing
LV,2021-12-11,105,Decreasing
MT,2021-12-11,2,Increasing
NL,2021-12-11,432,Increasing
NO,2021-12-11,43,Stable
PL,2021-12-11,2784,Increasing
PT,2021-12-11,131,Increasing
RO,2021-12-11,510,Decreasing
SE,2021-12-11,21,Decreasing
SI,2021-12-11,104,Decreasing
SK,2021-12-11,533,Increasing
AT,2021-12-18,327,Decreasing
BE,2021-12-18,391,Increasing
BG,2021-12-18,561,Decreasing
CH,2021-12-18,161,Increasing
CY,2021-12-18,11,Increasing
CZ,2021-12-18,772,Stable
DE,2021-12-18,2643,Increasing
DK,2021-12-18,62,Stable
EE,2021-12-18,34,Decreasing
ES,2021-12-18,327,Increasing
FI,2021-12-18,49,Decreasing
FR,2021-12-18,1003,Increasing
GB,2021-12-18,878,Stable
GR,2021-12-18,642,Stable
HR,2021-12-18,356,Decreasing
HU,2021-12-18,1101,Stable
IE,2021-12-18,47,Stable
IS,2021-12-18,1,Stable
IT,2021-12-18,779,Increasing
LI,2021-12-18,1,Increasing
LT,2021-12-18,141,Decreasing
LU,2021-12-18,8,Increasing
LV,2021-12-18,72,Decreasing
MT,2021-12-18,1,Decreasing
NL,2021-12-18,346,Stable
NO,2021-12-18,68,Increasing
PL,2021-12-18,3001,Increasing
PT,2021-12-18,108,Stable
RO,2021-12-18,612,Decreasing
SE,2021-12-18,40,Increasing
SI,2021-12-18,89,Decreasing
SK,2021-12-18,627,Increasing
AT,2021-12-25,213,Decreasing
BE,2021-12-25,254,Decreasing
BG,2021-12-25,481,Decreasing
CH,2021-12-25,155,Increasing
CY,2021-12-25,9,Stable
CZ,2021-12-25,543,Decreasing
DE,2021-12-25,2110,Stable
DK,2021-12-25,120,Increasing
EE,2021-12-25,25,Stable
ES,2021-12-25,311,Increasing
FI,2021-12-25,42,Decreasing
FR,2021-12-25,1103,Increasing
GB,2021-12-25,866,Stable
GR,2021-12-25,551,Decreasing
HR,2021-12-25,349,Decreasing
HU,2021-12-25,777,Decreasing
IE,2021-12-25,55,Stable
IS,2021-12-25,1,Increasing
IT,2021-12-25,986,Increasing
LI,2021-12-25,1,Stable
LT,2021-12-25,166,Stable
LU,2021-12-25,9,Decreasing
LV,2021-12-25,62,Decreasing
MT,2021-12-25,3,Increasing
NL,2021-12-25,285,Decreasing
NO,2021-12-25,53,Increasing
PL,2021-12-25,2896,Stable
PT,2021-12-25,108,Stable
RO,2021-12-25,393,Decreasing
SE,2021-12-25,34,Increasing
SI,2021-12-25,52,Decreasing
SK,2021-12-25,405,Decreasing
AT,2022-01-01,161,Decreasing
BE,2022-01-01,182,Decreasing
BG,2022-01-01,455,Decreasing
CH,2022-01-01,156,Stable
CY,2022-01-01,10,Increasing
CZ,2022-01-01,490,Decreasing
DE,2022-01-01,1853,Decreasing
DK,2022-01-01,85,Increasing
EE,2022-01-01,31,Stable
ES,2022-01-01,386,Increasing
FI,2022-01-01,85,Increasing
FR,2022-01-01,1287,Increasing
GB,2022-01-01,1051,Increasing
GR,2022-01-01,499,Decreasing
HR,2022-01-01,292,Decreasing
HU,2022-01-01,879,Decreasing
IE,2022-01-01,22,Decreasing
IS,2022-01-01,0,Stable
IT,2022-01-01,983,Increasing
LI,2022-01-01,0,Decreasing
LT,2022-01-01,136,Stable
LU,2022-01-01,8,Decreasing
LV,2022-01-01,77,Decreasing
