location,target_end_date,observed,trend
PT,2021-06-19,7369,Increasing
RO,2021-06-19,546,Decreasing
SE,2021-06-19,1180,Decreasing
SI,2021-06-19,604,Decreasing
SK,2021-06-19,688,Decreasing
AT,2021-06-26,797,Decreasing
BE,2021-06-26,3392,Decreasing
BG,2021-06-26,510,Decreasing
CH,2021-06-26,880,Decreasing
CY,2021-06-26,823,Increasing
CZ,2021-06-26,860,Decreasing
DE,2021-06-26,6141,Decreasing
DK,2021-06-26,1306,Decreasing
EE,2021-06-26,160,Decreasing
ES,2021-06-26,25021,Stable
FI,2021-06-26,860,Increasing
FR,2021-06-26,10765,Decreasing
GB,2021-06-26,96843,Increasing
GR,2021-06-26,2575,Decreasing
HR,2021-06-26,492,Decreasing
HU,2021-06-26,482,Decreasing
IE,2021-06-26,2276,Decreasing
IS,2021-06-26,10,Decreasing
IT,2021-06-26,5194,Decreasing
LI,2021-06-26,4,Decreasing
LT,2021-06-26,333,Decreasing
LU,2021-06-26,84,Decreasing
LV,2021-06-26,433,Decreasing
MT,2021-06-26,18,Decreasing
NL,2021-06-26,4288,Decreasing
NO,2021-06-26,1266,Decreasing
PL,2021-06-26,935,Decreasing
PT,2021-06-26,8942,Increasing
RO,2021-06-26,381,Decreasing
SE,2021-06-26,4260,Decreasing
SI,2021-06-26,265,Decreasing
SK,2021-06-26,487,Decreasing
AT,2021-07-03,643,Decreasing
BE,2021-07-03,4032,Decreasing
BG,2021-07-03,519,Decreasing
CH,2021-07-03,827,Decreasing
CY,2021-07-03,2905,Increasing
CZ,2021-07-03,975,Decreasing
DE,2021-07-03,3510,Decreasing
DK,2021-07-03,2156,Decreasing
EE,2021-07-03,220,Decreasing
ES,2021-07-03,51405,Increasing
FI,2021-07-03,1306,Increasing
FR,2021-07-03,13336,Decreasing
GB,2021-07-03,161805,Increasing
GR,2021-07-03,4677,Decreasing
HR,2021-07-03,574,Decreasing
HU,2021-07-03,287,Decreasing
IE,2021-07-03,2824,Increasing
IS,2021-07-03,17,Decreasing
IT,2021-07-03,5222,Decreasing
LI,2021-07-03,13,Increasing
LT,2021-07-03,210,Decreasing
LU,2021-07-03,431,Increasing
LV,2021-07-03,431,Decreasing
MT,2021-07-03,34,Increasing
NL,2021-07-03,5835,Decreasing
NO,2021-07-03,1370,Stable
PL,2021-07-03,646,Decreasing
PT,2021-07-03,13996,Increasing
RO,2021-07-03,334,Decreasing
SE,2021-07-03,1984,Decreasing
SI,2021-07-03,192,Decreasing
SK,2021-07-03,342,Decreasing
AT,2021-07-10,822,Decreasing
BE,2021-07-10,7192,Increasing
BG,2021-07-10,412,Decreasing
CH,2021-07-10,1609,Stable
CY,2021-07-10,5601,Increasing
CZ,2021-07-10,1386,Increasing
DE,2021-07-10,4786,Decreasing
DK,2021-07-10,3689,Increasing
EE,2021-07-10,299,Stable
ES,2021-07-10,103324,Increasing
FI,2021-07-10,1627,Increasing
FR,2021-07-10,22628,Increasing
GB,2021-07-10,210277,Increasing
GR,2021-07-10,11998,Increasing
HR,2021-07-10,587,Stable
HU,2021-07-10,240,Decreasing
IE,2021-07-10,3572,Increasing
IS,2021-07-10,21,Increasing
IT,2021-07-10,7374,Decreasing
LI,2021-07-10,11,Increasing
LT,2021-07-10,303,Decreasing
LU,2021-07-10,979,Increasing
LV,2021-07-10,263,Decreasing
MT,2021-07-10,320,Increasing
NL,2021-07-10,39332,Increasing
NO,2021-07-10,1239,Stable
PL,2021-07-10,540,Decreasing
PT,2021-07-10,18604,Increasing
RO,2021-07-10,292,Decreasing
SE,2021-07-10,1660,Increasing
SI,2021-07-10,425,Decreasing
SK,2021-07-10,277,Decreasing
AT,2021-07-17,1688,Increasing
BE,2021-07-17,9713,Increasing
BG,2021-07-17,484,Stable
CH,2021-07-17,3033,Increasing
CY,2021-07-17,6947,Increasing
CZ,2021-07-17,1641,Increasing
DE,2021-07-17,7313,Increasing
DK,2021-07-17,6845,Increasing
EE,2021-07-17,347,Increasing
ES,2021-07-17,163030,Increasing
FI,2021-07-17,2100,Increasing
FR,2021-07-17,44321,Increasing
GB,2021-07-17,296447,Increasing
GR,2021-07-17,18409,Increasing
HR,2021-07-17,720,Increasing
HU,2021-07-17,288,Decreasing
IE,2021-07-17,6015,Increasing
IS,2021-07-17,43,Increasing
IT,2021-07-17,14447,Increasing
LI,2021-07-17,12,Increasing
LT,2021-07-17,502,Increasing
LU,2021-07-17,749,Increasing
LV,2021-07-17,263,Decreasing
MT,2021-07-17,1315,Increasing
NL,2021-07-17,70132,Increasing
NO,2021-07-17,1130,Stable
PL,2021-07-17,600,Decreasing
PT,2021-07-17,21773,Increasing
RO,2021-07-17,378,Stable
SE,2021-07-17,1747,Decreasing
SI,2021-07-17,331,Increasing
SK,2021-07-17,252,Decreasing
AT,2021-07-24,2571,Increasing
BE,2021-07-24,10052,Increasing
BG,2021-07-24,699,Increasing
CH,2021-07-24,4692,Increasing
CY,2021-07-24,6792,Increasing
CZ,2021-07-24,1517,Increasing
DE,2021-07-24,10811,Increasing
DK,2021-07-24,5417,Increasing
EE,2021-07-24,561,Increasing
ES,2021-07-24,180207,Increasing
FI,2021-07-24,2732,Increasing
FR,2021-07-24,119095,Increasing
GB,2021-07-24,282920,Increasing
GR,2021-07-24,18612,Increasing
HR,2021-07-24,1008,Increasing
HU,2021-07-24,376,Increasing
IE,2021-07-24,8539,Increasing
IS,2021-07-24,430,Increasing
IT,2021-07-24,28341,Increasing
LI,2021-07-24,15,Increasing
LT,2021-07-24,1105,Increasing
LU,2021-07-24,653,Increasing
LV,2021-07-24,299,Decreasing
MT,2021-07-24,1266,Increasing
NL,2021-07-24,44951,Increasing
NO,2021-07-24,1401,Stable
PL,2021-07-24,711,Stable
PT,2021-07-24,23010,Increasing
RO,2021-07-24,595,Increasing
SE,2021-07-24,2512,Increasing
SI,2021-07-24,450,Increasing
SK,2021-07-24,322,Stable
AT,2021-07-31,2932,Increasing
BE,2021-07-31,11250,Increasing
BG,2021-07-31,1425,Increasing
CH,2021-07-31,4997,Increasing
CY,2021-07-31,5217,Stable
CZ,2021-07-31,1236,Stable
DE,2021-07-31,14173,Increasing
DK,2021-07-31,5931,Increasing
EE,2021-07-31,1189,Increasing
ES,2021-07-31,166615,Increasing
FI,2021-07-31,4425,Increasing
FR,2021-07-31,142476,Increasing
GB,2021-07-31,187268,Stable
GR,2021-07-31,18938,Increasing
HR,2021-07-31,1119,Increasing
HU,2021-07-31,390,Increasing
IE,2021-07-31,9106,Increasing
IS,2021-07-31,811,Increasing
IT,2021-07-31,37355,Increasing
LI,2021-07-31,11,Stable
LT,2021-07-31,2041,Increasing
LU,2021-07-31,458,Decreasing
LV,2021-07-31,438,Increasing
MT,2021-07-31,754,Increasing
NL,2021-07-31,24294,Decreasing
NO,2021-07-31,1996,Increasing
PL,2021-07-31,873,Increasing
PT,2021-07-31,18197,Stable
RO,2021-07-31,1006,Increasing
SE,2021-07-31,3241,Increasing
SI,2021-07-31,596,Increasing
SK,2021-07-31,465,Increasing
AT,2021-08-07,3405,Increasing
BE,2021-08-07,12011,Increasing
BG,2021-08-07,2819,Increasing
CH,2021-08-07,6303,Increasing
CY,2021-08-07,3790,Decreasing
CZ,2021-08-07,1150,Decreasing
DE,2021-08-07,17668,Increasing
DK,2021-08-07,6158,Stable
EE,2021-08-07,1393,Increasing
ES,2021-08-07,141088,Stable
FI,2021-08-07,4963,Increasing
FR,2021-08-07,143920,Increasing
GB,2021-08-07,185724,Decreasing
GR,2021-08-07,19038,Stable
HR,2021-08-07,1217,Increasing
HU,2021-08-07,364,Increasing
IE,2021-08-07,9652,Increasing
IS,2021-08-07,779,Increasing
IT,2021-08-07,40656,Increasing
LI,2021-08-07,16,Increasing
LT,2021-08-07,2927,Increasing
LU,2021-08-07,392,Decreasing
LV,2021-08-07,484,Increasing
MT,2021-08-07,492,Decreasing
NL,2021-08-07,17990,Decreasing
NO,2021-08-07,2839,Increasing
PL,2021-08-07,1037,Increasing
PT,2021-08-07,16354,Decreasing
RO,2021-08-07,1522,Increasing
SE,2021-08-07,4498,Increasing
SI,2021-08-07,826,Increasing
SK,2021-08-07,490,Increasing
AT,2021-08-14,4889,Increasing
BE,2021-08-14,13143,Increasing
BG,2021-08-14,5089,Increasing
CH,2021-08-14,11407,Increasing
CY,2021-08-14,3312,Decreasing
CZ,2021-08-14,1354,Stable
DE,2021-08-14,26208,Increasing
DK,2021-08-14,6962,Increasing
EE,2021-08-14,1840,Increasing
ES,2021-08-14,105408,Decreasing
FI,2021-08-14,5336,Increasing
FR,2021-08-14,151528,Increasing
GB,2021-08-14,198759,Decreasing
GR,2021-08-14,22895,Increasing
HR,2021-08-14,1892,Increasing
HU,2021-08-14,461,Increasing
IE,2021-08-14,12361,Increasing
IS,2021-08-14,720,Increasing
IT,2021-08-14,44324,Increasing
LI,2021-08-14,59,Increasing
LT,2021-08-14,3731,Increasing
LU,2021-08-14,333,Decreasing
LV,2021-08-14,702,Increasing
MT,2021-08-14,499,Decreasing
NL,2021-08-14,16095,Decreasing
NO,2021-08-14,3569,Increasing
PL,2021-08-14,1209,Increasing
PT,2021-08-14,16133,Decreasing
RO,2021-08-14,2189,Increasing
SE,2021-08-14,5609,Increasing
SI,2021-08-14,1292,Increasing
SK,2021-08-14,611,Increasing
AT,2021-08-21,7274,Increasing
BE,2021-08-21,13857,Increasing
BG,2021-08-21,7949,Increasing
CH,2021-08-21,17386,Increasing
CY,2021-08-21,2523,Decreasing
CZ,2021-08-21,1298,Stable
DE,2021-08-21,42414,Increasing
DK,2021-08-21,6819,Stable
EE,2021-08-21,1916,Increasing
ES,2021-08-21,76913,Decreasing
FI,2021-08-21,4413,Stable
FR,2021-08-21,134208,Stable
GB,2021-08-21,219919,Increasing
GR,2021-08-21,22002,Increasing
HR,2021-08-21,2668,Increasing
HU,2021-08-21,465,Increasing
IE,2021-08-21,12440,Increasing
IS,2021-08-21,595,Decreasing
IT,2021-08-21,43683,Increasing
LI,2021-08-21,73,Increasing
LT,2021-08-21,4057,Increasing
LU,2021-08-21,390,Decreasing
LV,2021-08-21,895,Increasing
MT,2021-08-21,435,Decreasing
NL,2021-08-21,16869,Decreasing
NO,2021-08-21,4020,Increasing
PL,2021-08-21,1328,Increasing
PT,2021-08-21,16190,Stable
RO,2021-08-21,3508,Increasing
SE,2021-08-21,6437,Increasing
SI,2021-08-21,1970,Increasing
SK,2021-08-21,777,Increasing
AT,2021-08-28,9005,Increasing
BE,2021-08-28,14183,Increasing
BG,2021-08-28,10237,Increasing
CH,2021-08-28,18004,Increasing
CY,2021-08-28,2027,Decreasing
CZ,2021-08-28,1353,Increasing
DE,2021-08-28,60773,Increasing
DK,2021-08-28,6605,Stable
EE,2021-08-28,2308,Increasing
ES,2021-08-28,61356,Decreasing
FI,2021-08-28,4158,Decreasing
FR,2021-08-28,117980,Decreasing
GB,2021-08-28,237556,Increasing
GR,2021-08-28,22495,Increasing
HR,2021-08-28,3422,Increasing
HU,2021-08-28,925,Increasing
IE,2021-08-28,12638,Increasing
IS,2021-08-28,552,Decreasing
IT,2021-08-28,45601,Stable
LI,2021-08-28,41,Increasing
LT,2021-08-28,4058,Increasing
LU,2021-08-28,532,Increasing
LV,2021-08-28,1179,Increasing
MT,2021-08-28,318,Decreasing
NL,2021-08-28,17803,Stable
NO,2021-08-28,8078,Increasing
PL,2021-08-28,1515,Increasing
PT,2021-08-28,15857,Stable
RO,2021-08-28,5477,Increasing
SE,2021-08-28,6829,Increasing
SI,2021-08-28,2938,Increasing
SK,2021-08-28,1002,Increasing
AT,2021-09-04,10185,Increasing
BE,2021-09-04,14099,Stable
BG,2021-09-04,10397,Increasing
CH,2021-09-04,14931,Increasing
CY,2021-09-04,1748,Decreasing
CZ,2021-09-04,1623,Increasing
DE,2021-09-04,70525,Increasing
DK,2021-09-04,4996,Decreasing
EE,2021-09-04,2519,Increasing
ES,2021-09-04,45946,Decreasing
FI,2021-09-04,4115,Decreasing
FR,2021-09-04,84772,Decreasing
GB,2021-09-04,243125,Increasing
GR,2021-09-04,18933,Decreasing
HR,2021-09-04,4485,Increasing
HU,2021-09-04,1334,Increasing
IE,2021-09-04,7572,Decreasing
IS,2021-09-04,405,Decreasing
IT,2021-09-04,41834,Stable
LI,2021-09-04,58,Stable
LT,2021-09-04,4726,Increasing
LU,2021-09-04,585,Increasing
LV,2021-09-04,2037,Increasing
MT,2021-09-04,387,Decreasing
NL,2021-09-04,17661,Stable
NO,2021-09-04,10067,Increasing
PL,2021-09-04,2133,Increasing
PT,2021-09-04,12692,Decreasing
RO,2021-09-04,8881,Increasing
SE,2021-09-04,7112,Increasing
SI,2021-09-04,3749,Increasing
SK,2021-09-04,1840,Increasing
AT,2021-09-11,13508,Increasing
BE,2021-09-11,13508,Stable
BG,2021-09-11,9290,Stable
CH,2021-09-11,22362,Increasing
CY,2021-09-11,1369,Decreasing
CZ,2021-09-11,2572,Increasing
DE,2021-09-11,74728,Increasing
DK,2021-09-11,3592,Decreasing
EE,2021-09-11,2845,Increasing
ES,2021-09-11,29706,Decreasing
FI,2021-09-11,3222,Decreasing
FR,2021-09-11,63590,Decreasing
GB,2021-09-11,256051,Increasing
GR,2021-09-11,15171,Decreasing
HR,2021-09-11,5809,Increasing
HU,2021-09-11,1692,Increasing
IE,2021-09-11,9674,Decreasing
IS,2021-09-11,224,Decreasing
IT,2021-09-11,35623,Decreasing
LI,2021-09-11,59,Decreasing
LT,2021-09-11,5685,Increasing
LU,2021-09-11,530,Increasing
LV,2021-09-11,2640,Increasing
MT,2021-09-11,282,Decreasing
NL,2021-09-11,14599,Stable
NO,2021-09-11,9289,Increasing
PL,2021-09-11,3012,Increasing
PT,2021-09-11,8816,Decreasing
RO,2021-09-11,13783,Increasing
SE,2021-09-11,7492,Increasing
SI,2021-09-11,5625,Increasing
SK,2021-09-11,3498,Increasing
AT,2021-09-18,14451,Increasing
BE,2021-09-18,14298,Stable
BG,2021-09-18,10893,Stable
CH,2021-09-18,15020,Decreasing
CY,2021-09-18,1028,Decreasing
CZ,2021-09-18,2952,Increasing
DE,2021-09-18,66797,Stable
DK,2021-09-18,2454,Decreasing
EE,2021-09-18,2936,Increasing
ES,2021-09-18,22085,Decreasing
FI,2021-09-18,2904,Decreasing
FR,2021-09-18,46460,Decreasing
GB,2021-09-18,203077,Stable
GR,2021-09-18,15660,Decreasing
HR,2021-09-18,8001,Increasing
HU,2021-09-18,2427,Increasing
IE,2021-09-18,8830,Decreasing
IS,2021-09-18,170,Decreasing
IT,2021-09-18,30526,Decreasing
LI,2021-09-18,28,Decreasing
LT,2021-09-18,7625,Increasing
LU,2021-09-18,557,Stable
LV,2021-09-18,3356,Increasing
MT,2021-09-18,244,Decreasing
NL,2021-09-18,16083,Stable
NO,2021-09-18,6276,Decreasing
PL,2021-09-18,4222,Increasing
PT,2021-09-18,6698,Decreasing
RO,2021-09-18,26344,Increasing
SE,2021-09-18,6965,Stable
SI,2021-09-18,7320,Increasing
SK,2021-09-18,5379,Increasing
AT,2021-09-25,11939,Stable
BE,2021-09-25,13909,Stable
BG,2021-09-25,10637,Stable
CH,2021-09-25,10307,Decreasing
CY,2021-09-25,867,Decreasing
CZ,2021-09-25,3075,Increasing
DE,2021-09-25,55515,Decreasing
DK,2021-09-25,2291,Decreasing
EE,2021-09-25,3757,Increasing
ES,2021-09-25,17055,Decreasing
FI,2021-09-25,2891,Decreasing
FR,2021-09-25,35800,Decreasing
GB,2021-09-25,230494,Stable
GR,2021-09-25,15371,Decreasing
HR,2021-09-25,7945,Increasing
HU,2021-09-25,2919,Increasing
IE,2021-09-25,9075,Increasing
IS,2021-09-25,228,Decreasing
IT,2021-09-25,24940,Decreasing
LI,2021-09-25,28,Decreasing
LT,2021-09-25,9019,Increasing
LU,2021-09-25,573,Stable
LV,2021-09-25,4063,Increasing
MT,2021-09-25,125,Decreasing
NL,2021-09-25,11583,Decreasing
NO,2021-09-25,4789,Decreasing
PL,2021-09-25,5196,Increasing
PT,2021-09-25,4975,Decreasing
RO,2021-09-25,42880,Increasing
SE,2021-09-25,4425,Decreasing
SI,2021-09-25,6290,Increasing
SK,2021-09-25,7767,Increasing
AT,2021-10-02,12467,Stable
BE,2021-10-02,13474,Stable
BG,2021-10-02,13116,Increasing
CH,2021-10-02,8188,Decreasing
CY,2021-10-02,682,Decreasing
CZ,2021-10-02,4281,Increasing
DE,2021-10-02,56226,Decreasing
DK,2021-10-02,2979,Decreasing
EE,2021-10-02,4657,Increasing
ES,2021-10-02,14527,Decreasing
FI,2021-10-02,3799,Increasing
FR,2021-10-02,31581,Decreasing
GB,2021-10-02,239781,Stable
GR,2021-10-02,15297,Stable
HR,2021-10-02,8701,Increasing
HU,2021-10-02,3306,Increasing
IE,2021-10-02,9357,Stable
IS,2021-10-02,207,Stable
IT,2021-10-02,21852,Decreasing
LI,2021-10-02,9,Decreasing
LT,2021-10-02,11549,Increasing
LU,2021-10-02,564,Stable
LV,2021-10-02,6389,Increasing
MT,2021-10-02,110,Decreasing
NL,2021-10-02,11526,Decreasing
NO,2021-10-02,3670,Decreasing
PL,2021-10-02,7185,Increasing
PT,2021-10-02,4319,Decreasing
RO,2021-10-02,69372,Increasing
SE,2021-10-02,4248,Decreasing
SI,2021-10-02,6103,Stable
SK,2021-10-02,9901,Increasing
AT,2021-10-09,12768,Stable
BE,2021-10-09,13905,Stable
BG,2021-10-09,14760,Increasing
CH,2021-10-09,6845,Decreasing
CY,2021-10-09,720,Decreasing
CZ,2021-10-09,5840,Increasing
DE,2021-10-09,56188,Decreasing
DK,2021-10-09,3693,Increasing
EE,2021-10-09,6075,Increasing
ES,2021-10-09,12491,Decreasing
FI,2021-10-09,4163,Increasing
FR,2021-10-09,26060,Decreasing
GB,2021-10-09,249699,Increasing
GR,2021-10-09,15313,Stable
HR,2021-10-09,9195,Stable
HU,2021-10-09,4026,Increasing
IE,2021-10-09,9198,Stable
IS,2021-10-09,308,Increasing
IT,2021-10-09,18971,Decreasing
LI,2021-10-09,9,Decreasing
LT,2021-10-09,14416,Increasing
LU,2021-10-09,692,Increasing
LV,2021-10-09,9309,Increasing
MT,2021-10-09,136,Decreasing
NL,2021-10-09,15667,Stable
NO,2021-10-09,3051,Decreasing
PL,2021-10-09,11098,Increasing
PT,2021-10-09,4148,Decreasing
RO,2021-10-09,89095,Increasing
SE,2021-10-09,4167,Decreasing
SI,2021-10-09,5641,Decreasing
SK,2021-10-09,12594,Increasing
AT,2021-10-16,13586,Stable
BE,2021-10-16,18767,Increasing
BG,2021-10-16,19378,Increasing
CH,2021-10-16,6173,Decreasing
CY,2021-10-16,1003,Increasing
CZ,2021-10-16,8682,Increasing
DE,2021-10-16,60351,Stable
DK,2021-10-16,4704,Increasing
EE,2021-10-16,7592,Increasing
ES,2021-10-16,10767,Decreasing
FI,2021-10-16,3883,Increasing
FR,2021-10-16,30826,Decreasing
GB,2021-10-16,283756,Increasing
GR,2021-10-16,16718,Stable
HR,2021-10-16,9663,Increasing
HU,2021-10-16,5705,Increasing
IE,2021-10-16,11961,Increasing
IS,2021-10-16,308,Increasing
IT,2021-10-16,17426,Decreasing
LI,2021-10-16,17,Decreasing
LT,2021-10-16,16700,Increasing
LU,2021-10-16,702,Increasing
LV,2021-10-16,13322,Increasing
MT,2021-10-16,122,Stable
NL,2021-10-16,24020,Increasing
NO,2021-10-16,2867,Decreasing
PL,2021-10-16,16195,Increasing
PT,2021-10-16,4528,Stable
RO,2021-10-16,99474,Increasing
SE,2021-10-16,4111,Stable
SI,2021-10-16,6534,Stable
SK,2021-10-16,14672,Increasing
AT,2021-10-23,20340,Increasing
BE,2021-10-23,32491,Increasing
BG,2021-10-23,28454,Increasing
CH,2021-10-23,7820,Stable
CY,2021-10-23,1001,Increasing
CZ,2021-10-23,18934,Increasing
DE,2021-10-23,83122,Increasing
DK,2021-10-23,7005,Increasing
EE,2021-10-23,8857,Increasing
ES,2021-10-23,13346,Stable
FI,2021-10-23,3593,Stable
FR,2021-10-23,33636,Stable
GB,2021-10-23,330465,Increasing
GR,2021-10-23,22086,Increasing
HR,2021-10-23,16419,Increasing
HU,2021-10-23,10710,Increasing
IE,2021-10-23,14418,Increasing
IS,2021-10-23,444,Increasing
IT,2021-10-23,21998,Stable
LI,2021-10-23,39,Increasing
LT,2021-10-23,19400,Increasing
LU,2021-10-23,883,Increasing
LV,2021-10-23,17082,Increasing
MT,2021-10-23,94,Stable
NL,2021-10-23,34852,Increasing
NO,2021-10-23,3951,Stable
PL,2021-10-23,31131,Increasing
PT,2021-10-23,5193,Increasing
RO,2021-10-23,104489,Increasing
SE,2021-10-23,4063,Stable
SI,2021-10-23,10909,Increasing
SK,2021-10-23,23460,Increasing
AT,2021-10-30,28220,Increasing
BE,2021-10-30,48290,Increasing
BG,2021-10-30,32962,Increasing
CH,2021-10-30,10147,Increasing
CY,2021-10-30,1021,Increasing
CZ,2021-10-30,31131,Increasing
DE,2021-10-30,121840,Increasing
DK,2021-10-30,11186,Increasing
EE,2021-10-30,11840,Increasing
ES,2021-10-30,13416,Stable
FI,2021-10-30,4121,Stable
FR,2021-10-30,38213,Increasing
GB,2021-10-30,285028,Stable
GR,2021-10-30,25165,Increasing
HR,2021-10-30,23997,Increasing
HU,2021-10-30,19594,Increasing
IE,2021-10-30,15479,Increasing
IS,2021-10-30,593,Increasing
IT,2021-10-30,29978,Increasing
LI,2021-10-30,39,Increasing
LT,2021-10-30,20930,Increasing
LU,2021-10-30,1080,Increasing
LV,2021-10-30,17018,Increasing
MT,2021-10-30,98,Decreasing
NL,2021-10-30,49489,Increasing
NO,2021-10-30,6560,Increasing
PL,2021-10-30,49900,Increasing
PT,2021-10-30,5354,Increasing
RO,2021-10-30,90404,Stable
SE,2021-10-30,5516,Increasing
SI,2021-10-30,15776,Increasing
SK,2021-10-30,35431,Increasing
AT,2021-11-06,47038,Increasing
BE,2021-11-06,53813,Increasing
BG,2021-11-06,30471,Increasing
CH,2021-11-06,14888,Increasing
CY,2021-11-06,1396,Increasing
CZ,2021-11-06,52574,Increasing
DE,2021-11-06,150368,Increasing
DK,2021-11-06,13894,Increasing
EE,2021-11-06,12056,Increasing
ES,2021-11-06,14491,Increasing
FI,2021-11-06,4987,Increasing
FR,2021-11-06,47076,Increasing
GB,2021-11-06,252104,Stable
GR,2021-11-06,41173,Increasing
HR,2021-11-06,30139,Increasing
HU,2021-11-06,28745,Increasing
IE,2021-11-06,22327,Increasing
IS,2021-11-06,763,Increasing
IT,2021-11-06,34785,Increasing
LI,2021-11-06,66,Increasing
LT,2021-11-06,19312,Stable
LU,2021-11-06,1159,Increasing
LV,2021-11-06,13230,Stable
MT,2021-11-06,217,Increasing
NL,2021-11-06,68958,Increasing
NO,2021-11-06,9204,Increasing
PL,2021-11-06,73613,Increasing
PT,2021-11-06,6646,Increasing
RO,2021-11-06,60982,Decreasing
SE,2021-11-06,5582,Increasing
SI,2021-11-06,19472,Increasing
SK,2021-11-06,45889,Increasing
AT,2021-11-13,69401,Increasing
BE,2021-11-13,70249,Increasing
BG,2021-11-13,23313,Decreasing
CH,2021-11-13,21592,Increasing
CY,2021-11-13,1623,Increasing
CZ,2021-11-13,70811,Increasing
DE,2021-11-13,233402,Increasing
DK,2021-11-13,19954,Increasing
EE,2021-11-13,7387,Stable
ES,2021-11-13,21517,Increasing
FI,2021-11-13,5825,Increasing
FR,2021-11-13,64199,Increasing
GB,2021-11-13,252905,Decreasing
GR,2021-11-13,47411,Increasing
HR,2021-11-13,37433,Increasing
HU,2021-11-13,47620,Increasing
IE,2021-11-13,28685,Increasing
IS,2021-11-13,1066,Increasing
IT,2021-11-13,50271,Increasing
LI,2021-11-13,118,Increasing
LT,2021-11-13,17208,Stable
LU,2021-11-13,1406,Increasing
LV,2021-11-13,9006,Decreasing
MT,2021-11-13,314,Increasing
NL,2021-11-13,94097,Increasing
NO,2021-11-13,11513,Increasing
PL,2021-11-13,98354,Increasing
PT,2021-11-13,9471,Increasing
RO,2021-11-13,37694,Decreasing
SE,2021-11-13,5377,Increasing
SI,2021-11-13,22115,Increasing
SK,2021-11-13,57759,Increasing
AT,2021-11-20,92654,Increasing
BE,2021-11-20,96788,Increasing
BG,2021-11-20,17736,Decreasing
CH,2021-11-20,32180,Increasing
CY,2021-11-20,2852,Increasing
CZ,2021-11-20,99643,Increasing
DE,2021-11-20,305401,Increasing
DK,2021-11-20,26577,Increasing
EE,2021-11-20,5009,Decreasing
ES,2021-11-20,33507,Increasing
FI,2021-11-20,7299,Increasing
FR,2021-11-20,117748,Increasing
GB,2021-11-20,281063,Stable
GR,2021-11-20,46780,Increasing
HR,2021-11-20,31517,Increasing
HU,2021-11-20,58704,Increasing
IE,2021-11-20,30140,Increasing
IS,2021-11-20,1114,Increasing
IT,2021-11-20,63485,Increasing
LI,2021-11-20,285,Increasing
LT,2021-11-20,12695,Decreasing
LU,2021-11-20,1712,Increasing
LV,2021-11-20,6048,Decreasing
MT,2021-11-20,419,Increasing
NL,2021-11-20,147179,Increasing
NO,2021-11-20,14071,Increasing
PL,2021-11-20,136397,Increasing
PT,2021-11-20,13779,Increasing
RO,2021-11-20,21482,Decreasing
SE,2021-11-20,6264,Stable
SI,2021-11-20,22664,Increasing
SK,2021-11-20,67166,Increasing
AT,2021-11-27,92883,Increasing
BE,2021-11-27,120133,Increasing
BG,2021-11-27,16073,Decreasing
CH,2021-11-27,45616,Increasing
CY,2021-11-27,2063,Increasing
CZ,2021-11-27,129425,Increasing
DE,2021-11-27,401879,Increasing
DK,2021-11-27,27961,Increasing
EE,2021-11-27,4616,Decreasing
ES,2021-11-27,50349,Increasing
FI,2021-11-27,7974,Increasing
FR,2021-11-27,190038,Increasing
GB,2021-11-27,304374,Increasing
GR,2021-11-27,45871,Stable
HR,2021-11-27,33859,Stable
HU,2021-11-27,70400,Increasing
IE,2021-11-27,31536,Increasing
IS,2021-11-27,1011,Increasing
IT,2021-11-27,78910,Increasing
LI,2021-11-27,346,Increasing
LT,2021-11-27,12617,Decreasing
LU,2021-11-27,2148,Increasing
LV,2021-11-27,6302,Decreasing
MT,2021-11-27,575,Increasing
NL,2021-11-27,157293,Increasing
NO,2021-11-27,17759,Increasing
PL,2021-11-27,160790,Increasing
PT,2021-11-27,20026,Increasing
RO,2021-11-27,14807,Decreasing
SE,2021-11-27,10113,Increasing
SI,2021-11-27,17459,Stable
SK,2021-11-27,78388,Increasing
AT,2021-12-04,64750,Stable
BE,2021-12-04,125834,Increasing
BG,2021-12-04,13826,Decreasing
CH,2021-12-04,57799,Increasing
CY,2021-12-04,4574,Increasing
CZ,2021-12-04,119441,Increasing
DE,2021-12-04,401390,Increasing
DK,2021-12-04,31448,Increasing
EE,2021-12-04,3494,Decreasing
ES,2021-12-04,71946,Increasing
FI,2021-12-04,9154,Increasing
FR,2021-12-04,283556,Increasing
GB,2021-12-04,310696,Increasing
GR,2021-12-04,42012,Stable
HR,2021-12-04,28264,Decreasing
HU,2021-12-04,65981,Increasing
IE,2021-12-04,32775,Stable
IS,2021-12-04,887,Decreasing
IT,2021-12-04,99181,Increasing
LI,2021-12-04,385,Increasing
LT,2021-12-04,12060,Decreasing
LU,2021-12-04,2666,Increasing
LV,2021-12-04,4927,Decreasing
MT,2021-12-04,703,Increasing
NL,2021-12-04,152375,Increasing
NO,2021-12-04,23718,Increasing
PL,2021-12-04,161773,Increasing
PT,2021-12-04,23191,Increasing
RO,2021-12-04,9548,Decreasing
SE,2021-12-04,13297,Increasing
SI,2021-12-04,13047,Decreasing
SK,2021-12-04,78703,Increasing
AT,2021-12-11,33759,Decreasing
BE,2021-12-11,102305,Stable
BG,2021-12-11,11702,Decreasing
CH,2021-12-11,67290,Increasing
CY,2021-12-11,3933,Increasing
